x,y,z,u,v,efx,efy,efz,esx,esy,esz,enx,eny,enz,xi,theta,phi
-23.273598438,2.8501937832e-15,24,0.4999999999999998,0.2923456990687896,-0.105276655,-0.99340164,0.0454973436,0.955937525,-0.11370233,-0.270657031,-0.274044292,-0.0149987512,-0.961600106,0.5818209132811701,1.075398286248078,3.141592653589793
-20.842661323,2.5524898475e-15,24,0.4999999999999998,-0.04585403358069351,-0.0148601603,-0.885942059,0.46355781,0.953955379,-0.151465252,-0.258896527,-0.299580222,-0.438366223,-0.847399991,0.5301275053464197,1.061053602202378,3.141592653589793
-18.506013692,2.2663330433e-15,24,0.5,-0.3738074227506717,0.0709411393,-0.622173169,0.779658837,0.949534639,-0.197295333,-0.243841181,-0.30553449,-0.757611444,-0.57677862,0.4784340974116693,1.047389034256763,3.141592653589793
-16.257313207,1.9909466582e-15,24,0.4999999999999999,-0.6903384525138557,0.148271607,-0.368985176,0.917532272,0.955828799,-0.184621335,-0.228705642,-0.253785024,-0.910914322,-0.325312556,0.426740689507935,1.034554387500359,3.141592653589793
-14.08969994,1.7254905932e-15,24,0.5000000000000001,-1,0.199997278,-0.352799502,0.914075271,0.976890353,-1.19634564e-16,-0.213741053,-0.07540773720000001,-0.935698943,-0.34464643,0.3750472815731846,1.02270208365778,3.141592653589793
-26.276826597,10.884217953,24,0.4999999999999999,1,-0.450457773,-0.522666881,-0.723814289,0.885249163,-0.36668221,-0.286143453,0.115852117,0.769651537,-0.627865271,0.6852077291196549,1.105559289023598,2.748893571891069
-23.840495731,9.875056665500001,24,0.5,0.6393477205972156,-0.525709921,-0.772490584,-0.356212543,0.848827831,-0.448870636,-0.279296377,-0.0558604706,0.449191996,-0.891687254,0.6335143211849045,1.090278912896631,2.748893571891069
-21.502001245,8.9064205339,24,0.4999999999999998,0.2923456990687896,-0.477421296,-0.877495811,0.0454973436,0.839659116,-0.470868709,-0.270657031,-0.258923686,0.0910151711,-0.961600106,0.5818209132811701,1.075398286248078,2.748893571891069
-19.2561082,7.9761411749,24,0.4999999999999998,-0.04585403358069351,-0.352764346,-0.812816998,0.46355781,0.823376608,-0.504998565,-0.258896527,-0.444531527,-0.290353193,-0.847399991,0.5301275053464197,1.061053602202378,2.748893571891069
-17.097327278,7.0819448391,24,0.5,-0.3738074227506717,-0.172554297,-0.601961055,0.779658837,0.801753963,-0.545648295,-0.243841181,-0.572202409,-0.583018719,-0.57677862,0.4784340974116693,1.047389034256763,2.748893571891069
-15.019798926,6.2214044192,24,0.4999999999999999,-0.6903384525138557,-0.00421941106,-0.397638939,0.917532272,0.812419137,-0.536347718,-0.228705642,-0.5830586089999999,-0.744455774,-0.325312556,0.426740689507935,1.034554387500359,2.748893571891069
-13.017185393,5.3918947339,24,0.5000000000000001,-1,0.0497628669,-0.402479884,0.914075271,0.9025290030000001,-0.373839753,-0.213741053,-0.427744148,-0.83561581,-0.34464643,0.3750472815731846,1.02270208365778,2.748893571891069
-20.111412388,20.111412388,24,0.4999999999999999,1,-0.616184673,-0.310498507,-0.723814289,0.677540377,-0.677540377,-0.286143453,0.401566291,0.666730617,-0.627865271,0.6852077291196549,1.105559289023598,2.356194490192345
-18.246725471,18.246725471,24,0.5,0.6393477205972156,-0.781311985,-0.512507763,-0.356212543,0.612439304,-0.7395347410000001,-0.279296377,0.120289989,0.436376168,-0.891687254,0.6335143211849045,1.090278912896631,2.356194490192345
-16.456919278,16.456919278,24,0.4999999999999998,0.2923456990687896,-0.7768828719999999,-0.627999199,0.0454973436,0.595550218,-0.756349595,-0.270657031,-0.204384296,0.183172859,-0.961600106,0.5818209132811701,1.075398286248078,2.356194490192345
-14.73798716,14.73798716,24,0.4999999999999998,-0.04585403358069351,-0.636963358,-0.615947918,0.46355781,0.567446211,-0.781650424,-0.258896527,-0.5218069360000001,-0.098136522,-0.847399991,0.5301275053464197,1.061053602202378,2.356194490192345
-13.085727774,13.085727774,24,0.5,-0.3738074227506717,-0.389779906,-0.490105828,0.779658837,0.531913514,-0.81093125,-0.243841181,-0.751757699,-0.31966668,-0.57677862,0.4784340974116693,1.047389034256763,2.356194490192345
-11.495656413,11.495656413,24,0.4999999999999999,-0.6903384525138557,-0.156068062,-0.365755779,0.917532272,0.545326027,-0.806420023,-0.228705642,-0.823566806,-0.464660583,-0.325312556,0.426740689507935,1.034554387500359,2.356194490192345
-9.9629223722,9.9629223722,24,0.5000000000000001,-1,-0.108047489,-0.390886352,0.914075271,0.690765793,-0.690765793,-0.213741053,-0.71496039,-0.608317745,-0.34464643,0.3750472815731846,1.02270208365778,2.356194490192345
-10.884217953,26.276826597,24,0.4999999999999999,1,-0.6881030420000001,-0.0510595497,-0.723814289,0.36668221,-0.885249163,-0.286143453,0.626145638,0.462306004,-0.627865271,0.6852077291196549,1.105559289023598,1.963495408493621
-9.875056665500001,23.840495731,24,0.5,0.6393477205972156,-0.9179663810000001,-0.17450028,-0.356212543,0.282812445,-0.917611386,-0.279296377,0.278127389,0.357126024,-0.891687254,0.6335143211849045,1.090278912896631,1.963495408493621
-8.9064205339,21.502001245,24,0.4999999999999998,0.2923456990687896,-0.958071074,-0.282895402,0.0454973436,0.260774198,-0.926683112,-0.270657031,-0.11872925,0.247444139,-0.961600106,0.5818209132811701,1.075398286248078,1.963495408493621
-7.9761411749,19.2561082,24,0.4999999999999998,-0.04585403358069351,-0.824190473,-0.32530635,0.46355781,0.225127273,-0.939303092,-0.258896527,-0.519641969,0.109020545,-0.847399991,0.5301275053464197,1.061053602202378,1.963495408493621
-7.0819448391,17.097327278,24,0.5,-0.3738074227506717,-0.547665058,-0.30363643,0.779658837,0.181094055,-0.952757273,-0.243841181,-0.8168646939999999,-0.00764828588,-0.57677862,0.4784340974116693,1.047389034256763,1.963495408493621
-6.2214044192,15.019798926,24,0.4999999999999999,-0.6903384525138557,-0.284156765,-0.278189616,0.917532272,0.195211973,-0.95372219,-0.228705642,-0.938694422,-0.11412503,-0.325312556,0.426740689507935,1.034554387500359,1.963495408493621
-5.3918947339,13.017185393,24,0.5000000000000001,-1,-0.249408594,-0.319783916,0.914075271,0.373839753,-0.9025290030000001,-0.213741053,-0.8933303929999999,-0.288408818,-0.34464643,0.3750472815731846,1.02270208365778,1.963495408493621
8.7955161889e-16,-14.364168012,-47.736435154,-0.7679748070195205,1,0.621438426,0.596875384,-0.5074978409999999,-3.96640046e-17,0.647762353,0.76184246,-0.783463007,0.473438179,-0.402544417,0.6852077291196549,2.673304979739568,-1.570796326794897
8.0984750086e-16,-13.225813376,-46.248930994,-0.7733479940175012,0.6108426331338541,0.908874682,0.398691995,-0.122439806,-0.19204573,0.660661468,0.725703013,-0.370223244,0.636059053,-0.677025577,0.6335143211849045,2.669790493230366,-1.570796326794897
7.4113606216e-16,-12.103670424,-44.891400861,-0.7786210020800878,0.2482617579301121,0.966690106,0.119666221,0.226252589,-0.24593462,0.679136747,0.691584732,0.0708971155,0.724191462,-0.685944841,0.5818209132811701,2.666367949101199,-1.570796326794897
6.7326377444e-16,-10.995231848,-43.660406911,-0.7855147204127839,-0.09386620757991559,0.812049816,-0.133966638,0.568003553,-0.336639492,0.687509772,0.643431555,0.476706355,0.713710903,-0.513193723,0.5301275053464197,2.663068671770688,-1.570796326794897
6.0608996995e-16,-9.8982003688,-42.552864952,-0.793200365580521,-0.4150438704525561,0.529114452,-0.332921814,0.780513269,-0.430590569,0.687253366,0.585042368,0.731183738,0.6456360249999999,-0.220282695,0.4784340974116693,2.659925821143196,-1.570796326794897
5.3948753271e-16,-8.8105000247,-41.566033286,-0.8016724900915578,-0.7152863924941522,0.291976191,-0.477079339,0.828942222,-0.392357477,0.730674237,0.558722444,0.872241661,0.48837533,-0.026153835,0.426740689507935,2.656973852389223,-1.570796326794897
4.733434295e-16,-7.7302848435,-40.697501182,-0.8116756009600808,-1,0.289098214,-0.536261794,0.7929978,-5.07230118e-17,0.828369646,0.560181872,0.957299443,0.161947579,-0.239480185,0.3750472815731846,2.65424782250543,-1.570796326794897
-4.8262040086,-11.651487172,-49.115825077,-0.8009669252058327,1,0.8152628159999999,0.350266537,-0.46115062,0.224733487,0.542554633,0.8094005990000001,-0.53370535,0.763510198,-0.363607997,0.6852077291196549,2.734125657115821,-1.963495408493621
-4.4443394556,-10.72958459,-47.607231058,-0.8058180792103716,0.60550961863494,0.996739923,0.0340818162,-0.0731297192,0.0349514496,0.6345360370000001,0.7721025929999999,-0.0727181008,0.7721414680000001,-0.631276192,0.6335143211849045,2.731067628169044,-1.963495408493621
-4.0678080009,-9.8205572448,-46.23073247,-0.8113805280517021,0.2397202590692802,0.927858093,-0.267177175,0.260184005,-0.0128003298,0.674441649,0.738217186,0.372713712,0.688291231,-0.622366186,0.5818209132811701,2.728089600229199,-1.963495408493621
-3.6957670297,-8.9223708864,-44.982797109,-0.8176959517257515,-0.1035030643361473,0.672689051,-0.459027183,0.5803304969999999,-0.101713672,0.7194976239999999,0.687006185,0.732900928,0.5211690839999999,-0.437308834,0.5301275053464197,2.72521882933458,-1.963495408493621
-3.327445617,-8.033164336700001,-43.860248318,-0.8247931574004578,-0.4236173137018271,0.330820376,-0.5491818040000001,0.767435486,-0.192792603,0.756742448,0.624637398,0.923790502,0.354598664,-0.144467631,0.4784340974116693,2.722484168618398,-1.963495408493621
-2.9621486118,-7.1512593523,-42.86025426,-0.833429259501695,-0.7206561708781443,0.0599843614,-0.60338291,0.795192392,-0.131850485,0.7848574109999999,0.605486824,0.989453044,0.141166243,0.0324771587,0.426740689507935,2.719915598252288,-1.963495408493621
-2.5992598257,-6.2751683233,-41.980317099,-0.8420608496141451,-1,0.0372451914,-0.660118601,0.750237448,0.299714644,0.7235751580000001,0.621779802,0.9533015929999999,-0.201698842,-0.224796907,0.3750472815731846,2.717543622069539,-1.963495408493621
-8.4484349356,-8.4484349356,-49.582405099,-0.8125558095706299,1,0.896629864,0.0218903823,-0.442239414,0.397973094,0.397973094,0.826580203,-0.194093544,0.917135883,-0.348122778,0.6852077291196549,2.756728361342331,-2.356194490192345
-7.7803254203,-7.7803254203,-48.066719436,-0.8171874413413258,0.6034176032710883,0.936360497,-0.346930234,-0.0535577479,0.252699623,0.560256414,0.788831827,0.243663538,0.752164984,-0.612271114,0.6335143211849045,2.753839965088259,-2.356194490192345
-7.1214850222,-7.1214850222,-46.683844829,-0.8225175188936743,0.2363564755325391,0.748615199,-0.604255031,0.272857366,0.222487537,0.616638174,0.7551534,0.624559509,0.50461195,-0.596063923,0.5818209132811701,2.751027132085144,-2.356194490192345
-6.4704385944,-6.4704385944,-45.430216977,-0.8293605866025086,-0.1073141457902368,0.431925912,-0.687011423,0.584341776,0.154441738,0.694664062,0.702559314,0.888587506,0.213206813,-0.406146647,0.5301275053464197,2.748315606444729,-2.356194490192345
-5.8258371424,-5.8258371424,-44.302627739,-0.8361876391222621,-0.4270229681997834,0.0783120999,-0.6440397839999999,0.760973043,0.0835056173,0.764872447,0.638746391,0.993425401,-0.0135239525,-0.113679707,0.4784340974116693,2.745732640780816,-2.356194490192345
-5.1864651455,-5.1864651455,-43.298214546,-0.8437999506572175,-0.7227992432133976,-0.192994538,-0.5954331819999999,0.779879756,0.155258301,0.7662773939999999,0.623469178,0.968838463,-0.241408952,0.0554414074,0.426740689507935,2.743306552227398,-2.356194490192345
-4.5512463007,-4.5512463007,-42.414449843,-0.8528901403340823,-1,-0.235031414,-0.640329153,0.731258375,0.539716888,0.539716888,0.646073806,0.808372387,-0.546520134,-0.218746034,0.3750472815731846,2.74106615253196,-2.356194490192345
-11.651487172,-4.8262040086,-49.115825077,-0.8009669252058327,1,0.824153709,-0.328802022,-0.46115062,0.542554633,0.224733487,0.8094005990000001,0.162496566,0.917269911,-0.363607997,0.6852077291196549,2.734125657115821,-2.748893571891069
-10.72958459,-4.4443394556,-47.607231058,-0.8058180792103716,0.60550961863494,0.7289010420000001,-0.680702075,-0.0731297192,0.473399142,0.423970328,0.7721025929999999,0.494567006,0.5974059309999999,-0.631276192,0.6335143211849045,2.731067628169044,-2.748893571891069
-9.8205572448,-4.0678080009,-46.23073247,-0.8113805280517021,0.2397202590692802,0.467171957,-0.845017542,0.260184005,0.467851064,0.485953464,0.738217186,0.75024379,0.223147004,-0.622366186,0.5818209132811701,2.728089600229199,-2.748893571891069
-8.9223708864,-3.6957670297,-44.982797109,-0.8176959517257515,-0.1035030643361473,0.151081756,-0.800244223,0.5803304969999999,0.436839222,0.580684076,0.687006185,0.886761409,-0.149717022,-0.437308834,0.5301275053464197,2.72521882933458,-2.748893571891069
-8.033164336700001,-3.327445617,-43.860248318,-0.8247931574004578,-0.4236173137018271,-0.154404847,-0.622255509,0.767435486,0.39877276,0.671422674,0.624637398,0.903957648,-0.402479408,-0.144467631,0.4784340974116693,2.722484168618398,-2.748893571891069
-7.1512593523,-2.9621486118,-42.86025426,-0.833429259501695,-0.7206561708781443,-0.384240799,-0.469071496,0.795192392,0.461745625,0.64821037,0.605486824,0.799468565,-0.599829349,0.0324771587,0.426740689507935,2.719915598252288,-2.748893571891069
-6.2751683233,-2.5992598257,-41.980317099,-0.8420608496141451,-1,-0.440438012,-0.493110666,0.750237448,0.7235751580000001,0.299714644,0.621779802,0.531463402,-0.81670864,-0.224796907,0.3750472815731846,2.717543622069539,-2.748893571891069
1.2013058831e-15,-19.618813913,-42.121171807,-0.6545984829274376,1,0.63348567,0.468113465,-0.616089028,-4.87552274e-17,0.796233288,0.604989712,-0.773754422,0.383252313,-0.504402378,0.6852077291196549,2.477336768400072,-1.570796326794897
1.1054578493e-15,-18.053496732,-40.721495217,-0.659799636335457,0.6245426188758436,0.9119582979999999,0.330460886,-0.243161808,-0.140122777,0.807895772,0.572424692,-0.385613368,0.48795494,-0.7830723510000001,0.6335143211849045,2.472351545688649,-1.570796326794897
1.0110862191e-15,-16.512291051,-39.44306497,-0.6657257677209423,0.2699792342265144,0.98273424,0.125697923,0.135769828,-0.179746878,0.8225814970000001,0.539491187,0.0438688267,0.5545806639999999,-0.830972811,0.5818209132811701,2.467496741244559,-1.570796326794897
9.179814143100001e-16,-14.991774199,-38.282819025,-0.6723891266416125,-0.0696261933574579,0.850185641,-0.06383322230000001,0.522598981,-0.244946431,0.830690652,0.499954284,0.466031782,0.553062709,-0.690605545,0.5301275053464197,2.462816788074649,-1.570796326794897
8.2595023693e-16,-13.488791013,-37.238039781,-0.6797801701414431,-0.3937181076570331,0.569739949,-0.214720417,0.793278976,-0.31949747,0.831463324,0.454521845,0.757177494,0.512409878,-0.405115242,0.4784340974116693,2.458358722782392,-1.570796326794897
7.3481650831e-16,-12.000464278,-36.306341396,-0.6878580488001296,-0.7020813177901594,0.317516475,-0.326146145,0.8903998990000001,-0.298183156,0.857016171,0.42025003,0.90015004,0.39893856,-0.174865466,0.426740689507935,2.454171419278115,-1.570796326794897
6.4442150745e-16,-10.524201883,-35.485655583,-0.697506921563421,-1,0.305870499,-0.37838567,0.873651831,-5.61886944e-17,0.917631017,0.397433411,0.952073126,0.121563156,-0.280676257,0.3750472815731846,2.450304605149474,-1.570796326794897
-6.9863529879,-16.866548135,-43.818039969,-0.6866324171072077,1,0.774118281,0.223788967,-0.592164999,0.291665138,0.704141931,0.647391371,-0.561847252,0.673871381,-0.479817701,0.6852077291196549,2.530628796046351,-1.963495408493621
-6.4300970355,-15.523627471,-42.391481464,-0.6917821105855009,0.6213483342093435,0.976109029,-0.0242798856,-0.215920472,0.155029205,0.774095752,0.61379289,-0.152240299,0.632602761,-0.759365945,0.6335143211849045,2.526043528581819,-1.963495408493621
-5.8822100249,-14.200911219,-41.088822652,-0.697677734409113,0.2649451174901751,0.953570418,-0.256826078,0.157301697,0.121216361,0.805416391,0.5801818949999999,0.275699206,0.534176753,-0.799152767,0.5818209132811701,2.521578216166961,-1.963495408493621
-5.3414730062,-12.895456575,-39.906889362,-0.7052589356179666,-0.07521114378275628,0.747143804,-0.394089317,0.535228686,0.0578221138,0.840749133,0.538328429,0.662142537,0.371260696,-0.650947583,0.5301275053464197,2.517273727030227,-1.963495408493621
-4.8067644225,-11.60455586,-38.842854898,-0.712679744691919,-0.3986012931474263,0.423828439,-0.437498117,0.793073043,-0.0159723731,0.871859117,0.489496234,0.905601644,0.220129683,-0.362530805,0.4784340974116693,2.513173324114926,-1.963495408493621
-4.2770643722,-10.325746814,-37.894227793,-0.7208299465717092,-0.7050862064441525,0.147186564,-0.453292035,0.879125956,0.018625834,0.889918772,0.455738584,0.988933362,0.0507041423,-0.139427029,0.426740689507935,2.509321960267472,-1.963495408493621
-3.7514576701,-9.056819985700001,-37.058838359,-0.7305535278521531,-1,0.117503947,-0.499723188,0.8581780449999999,0.344244544,0.831079846,0.436808865,0.9314979960000001,-0.244096344,-0.269682143,0.3750472815731846,2.505765373522646,-1.963495408493621
-12.543436609,-12.543436609,-44.414157583,-0.6986415108337707,1,0.809056402,-0.0793081736,-0.582355521,0.529237352,0.529237352,0.663185985,-0.255608224,0.84475916,-0.470155715,0.6852077291196549,2.550332227261656,-2.356194490192345
-11.545445534,-11.545445534,-42.978226482,-0.703745921682302,0.6200697514608458,0.897560449,-0.390456158,-0.204766278,0.426270883,0.649914115,0.629209645,0.112598287,0.652039593,-0.749777297,0.6335143211849045,2.545894833523165,-2.356194490192345
-10.562345206,-10.562345206,-41.667123878,-0.709602220894512,0.262924985513022,0.781878144,-0.6009338910000001,0.165966945,0.40632132,0.693106522,0.5954043449999999,0.472831422,0.398097736,-0.786097092,0.5818209132811701,2.541573526314072,-2.356194490192345
-9.591946994200001,-9.591946994200001,-40.477635909,-0.7162312955126019,-0.0774581315965438,0.532426595,-0.652154224,0.539645058,0.360148168,0.75146501,0.552805243,0.766038653,0.0999760339,-0.634972105,0.5301275053464197,2.537407855872709,-2.356194490192345
-8.632238451499999,-8.632238451499999,-39.406897204,-0.7245386320211014,-0.4005710808928232,0.21359656,-0.571216386,0.792520252,0.301806944,0.810142053,0.502575788,0.929133509,-0.131839656,-0.345440628,0.4784340974116693,2.533439689923308,-2.356194490192345
-7.6813913127,-7.6813913127,-38.452378793,-0.7326822975889492,-0.7063014748203793,-0.0495230044,-0.483218231,0.874098171,0.343025278,0.813708289,0.469268025,0.938019792,-0.323077331,-0.125458789,0.426740689507935,2.52971253159426,-2.356194490192345
-6.7377673093,-6.7377673093,-37.611874933,-0.7423991807472725,-1,-0.0946558062,-0.515852501,0.851432015,0.630674231,0.630674231,0.452216795,0.770253395,-0.579781176,-0.265637901,0.3750472815731846,2.526270643880192,-2.356194490192345
-16.866548135,-6.9863529879,-43.818039969,-0.6866324171072077,1,0.705626982,-0.38914159,-0.592164999,0.704141931,0.291665138,0.647391371,0.0792130214,0.873785025,-0.479817701,0.6852077291196549,2.530628796046351,-2.748893571891069
-15.523627471,-6.4300970355,-42.391481464,-0.6917821105855009,0.6213483342093435,0.673044842,-0.707381785,-0.215920472,0.6569905579999999,0.437746154,0.61379289,0.339667554,0.55496785,-0.759365945,0.6335143211849045,2.526043528581819,-2.748893571891069
-14.200911219,-5.8822100249,-41.088822652,-0.697677734409113,0.2649451174901751,0.492672648,-0.85587957,0.157301697,0.655228302,0.483802481,0.5801818949999999,0.572668782,0.182771227,-0.799152767,0.5818209132811701,2.521578216166961,-2.748893571891069
-12.895456575,-5.3414730062,-39.906889362,-0.7052589356179666,-0.07521114378275628,0.249647222,-0.8069736790000001,0.535228686,0.635385822,0.553613005,0.538328429,0.730726434,-0.205684522,-0.650947583,0.5301275053464197,2.517273727030227,-2.748893571891069
-11.60455586,-4.8067644225,-38.842854898,-0.712679744691919,-0.3986012931474263,-0.00966592225,-0.609049849,0.793073043,0.60520332,0.627791667,0.489496234,0.7960122549999999,-0.484701872,-0.362530805,0.4784340974116693,2.513173324114926,-2.748893571891069
-10.325746814,-4.2770643722,-37.894227793,-0.7208299465717092,-0.7050862064441525,-0.216449254,-0.424602489,0.879125956,0.642438052,0.616097145,0.455738584,0.735134729,-0.663428243,-0.139427029,0.426740689507935,2.509321960267472,-2.748893571891069
-9.056819985700001,-3.7514576701,-37.058838359,-0.7305535278521531,-1,-0.270269817,-0.436445493,0.8581780449999999,0.831079846,0.344244544,0.436808865,0.48606637,-0.83127073,-0.269682143,0.3750472815731846,2.505765373522646,-2.748893571891069
1.4173158455e-15,-23.146524312,-36.713803677,-0.5603113415236378,1,0.64647588,0.373449201,-0.665285376,-5.33951267e-17,0.8720085950000001,0.489490562,-0.762934425,0.316443842,-0.563732523,0.6852077291196549,2.327179307763315,-1.570796326794897
1.3034475564e-15,-21.286914027,-35.40185693,-0.564136812353875,0.6316871401863116,0.914786652,0.26927015,-0.301096276,-0.107858617,0.881169085,0.460334186,-0.389270985,0.388631741,-0.835124823,0.6335143211849045,2.321067157312528,-1.570796326794897
1.1914684799e-15,-19.458156927,-34.202603795,-0.5685774389776791,0.2811699483061043,0.990007805,0.111285414,0.08660312739999999,-0.137925948,0.891995289,0.430489068,0.0293424274,0.438132355,-0.8984314450000001,0.5818209132811701,2.315114906653107,-1.570796326794897
1.0811313271e-15,-17.656214475,-33.113330987,-0.5736269428441957,-0.05728760398511645,0.871291511,-0.0352912214,0.489495283,-0.186740652,0.898542411,0.397176869,0.453849129,0.437465503,-0.776302069,0.5301275053464197,2.309377033034827,-1.570796326794897
9.722066927e-16,-15.877340199,-32.131658487,-0.5803252753906498,-0.3829961631099293,0.598720433,-0.151727628,0.786455701,-0.245616122,0.89980774,0.360581129,0.762369047,0.409053489,-0.501466528,0.4784340974116693,2.303911205856581,-1.570796326794897
8.6448344569e-16,-14.118086068,-31.255525655,-0.5864905021980712,-0.6955232373753649,0.344361448,-0.238896804,0.907933649,-0.231079269,0.915764033,0.328600986,0.909954705,0.322962155,-0.26014973,0.426740689507935,2.29877734715402,-1.570796326794897
7.5776890479e-16,-12.375305359,-30.48317488,-0.5941761305677195,-1,0.329018283,-0.284865485,0.900332508,-5.83798489e-17,0.9534152849999999,0.301660892,0.944323551,0.0992519486,-0.31369106,0.3750472815731846,2.294036425616988,-1.570796326794897
-8.857791370899999,-21.38460006,-36.713803677,-0.5603113415236378,1,0.740178655,0.0976264645,-0.665285376,0.333703242,0.805630893,0.489490562,-0.583761685,0.584318353,-0.563732523,0.6852077291196549,2.327179307763315,-1.963495408493621
-8.1461493244,-19.66654418,-35.40185693,-0.564136812353875,0.6316871401863116,0.94819789,-0.101300515,-0.301096276,0.237560441,0.855369788,0.460334186,-0.210916567,0.508016468,-0.835124823,0.6335143211849045,2.321067157312528,-1.963495408493621
-7.4463142803,-17.976992925,-34.202603795,-0.5685774389776791,0.2811699483061043,0.957235033,-0.276045268,0.08660312739999999,0.213924859,0.876878166,0.430489068,0.194774862,0.393552655,-0.8984314450000001,0.5818209132811701,2.315114906653107,-1.963495408493621
-6.7567407577,-16.312215175,-33.113330987,-0.5736269428441957,-0.05728760398511645,0.791463028,-0.366033663,0.489495283,0.171331428,0.901607496,0.397176869,0.586712721,0.230484882,-0.776302069,0.5301275053464197,2.309377033034827,-1.963495408493621
-6.0759950443,-14.668749641,-32.131658487,-0.5803252753906498,-0.3829961631099293,0.495081904,-0.36929844,0.786455701,0.117421806,0.925307175,0.360581129,0.860875152,0.086170143,-0.501466528,0.4784340974116693,2.303911205856581,-1.963495408493621
-5.4027576351,-13.043410757,-31.255525655,-0.5864905021980712,-0.6955232373753649,0.226726645,-0.352493288,0.907933649,0.136958316,0.9344858539999999,0.328600986,0.964280793,-0.0498464644,-0.26014973,0.426740689507935,2.29877734715402,-1.963495408493621
-4.7358243312,-11.433291329,-30.48317488,-0.5941761305677195,-1,0.194959956,-0.389091237,0.900332508,0.364856234,0.8808408680000001,0.301660892,0.910423278,-0.269680134,-0.31369106,0.3750472815731846,2.294036425616988,-1.963495408493621
-16.367064302,-16.367064302,-36.713803677,-0.5603113415236378,1,0.721195941,-0.193059016,-0.665285376,0.6166031910000001,0.6166031910000001,0.489490562,-0.315716519,0.763235692,-0.563732523,0.6852077291196549,2.327179307763315,-2.356194490192345
-15.052121259,-15.052121259,-35.40185693,-0.564136812353875,0.6316871401863116,0.837254594,-0.456449096,-0.301096276,0.546813076,0.699348195,0.460334186,-0.000452014224,0.550060293,-0.835124823,0.6335143211849045,2.321067157312528,-2.356194490192345
-13.758994712,-13.758994712,-34.202603795,-0.5685774389776791,0.2811699483061043,0.778731904,-0.621350561,0.08660312739999999,0.533207545,0.728264291,0.430489068,0.330554589,0.28905813,-0.8984314450000001,0.5818209132811701,2.315114906653107,-2.356194490192345
-12.484828985,-12.484828985,-33.113330987,-0.5736269428441957,-0.05728760398511645,0.5911414739999999,-0.641050798,0.489495283,0.50331985,0.767411013,0.397176869,0.63025462,-0.0115849732,-0.776302069,0.5301275053464197,2.309377033034827,-2.356194490192345
-11.226974922,-11.226974922,-32.131658487,-0.5803252753906498,-0.3829961631099293,0.316071643,-0.530646913,0.786455701,0.462583329,0.809936981,0.360581129,0.828320819,-0.249831827,-0.501466528,0.4784340974116693,2.303911205856581,-2.356194490192345
-9.982994396300001,-9.982994396300001,-31.255525655,-0.5864905021980712,-0.6955232373753649,0.0745747652,-0.412425865,0.907933649,0.484145239,0.810940676,0.328600986,0.871803872,-0.415066412,-0.26014973,0.426740689507935,2.29877734715402,-2.356194490192345
-8.7506623383,-8.7506623383,-30.48317488,-0.5941761305677195,-1,0.0312207427,-0.434081375,0.900332508,0.674166414,0.674166414,0.301660892,0.737919313,-0.597555861,-0.31369106,0.3750472815731846,2.294036425616988,-2.356194490192345
-21.38460006,-8.857791370899999,-36.713803677,-0.5603113415236378,1,0.592417682,-0.454353011,-0.665285376,0.805630893,0.333703242,0.489490562,0.000393624084,0.825957316,-0.563732523,0.6852077291196549,2.327179307763315,-2.748893571891069
-19.66654418,-8.1461493244,-35.40185693,-0.564136812353875,0.6316871401863116,0.598846876,-0.742107439,-0.301096276,0.772818377,0.436857178,0.460334186,0.210081354,0.508362424,-0.835124823,0.6335143211849045,2.321067157312528,-2.748893571891069
-17.976992925,-7.4463142803,-34.202603795,-0.5685774389776791,0.2811699483061043,0.481673902,-0.872060864,0.08660312739999999,0.771314215,0.468778779,0.430489068,0.416010377,0.140557126,-0.8984314450000001,0.5818209132811701,2.315114906653107,-2.748893571891069
-16.312215175,-6.7567407577,-33.113330987,-0.5736269428441957,-0.05728760398511645,0.300823989,-0.8184737600000001,0.489495283,0.758682389,0.51638316,0.397176869,0.577845966,-0.251891121,-0.776302069,0.5301275053464197,2.309377033034827,-2.748893571891069
-14.668749641,-6.0759950443,-32.131658487,-0.5803252753906498,-0.3829961631099293,0.0889423402,-0.611209203,0.786455701,0.737320734,0.571261223,0.360581129,0.66966215,-0.547799165,-0.501466528,0.4784340974116693,2.303911205856581,-2.748893571891069
-13.043410757,-5.4027576351,-31.255525655,-0.5864905021980712,-0.6955232373753649,-0.0889304464,-0.409570343,0.907933649,0.757625438,0.563937131,0.328600986,0.646602715,-0.717096261,-0.26014973,0.426740689507935,2.29877734715402,-2.748893571891069
-11.433291329,-4.7358243312,-30.48317488,-0.5941761305677195,-1,-0.137271545,-0.412986559,0.900332508,0.8808408680000001,0.364856234,0.301660892,0.453073822,-0.834459125,-0.31369106,0.3750472815731846,2.294036425616988,-2.748893571891069
1.6584550145e-15,-27.084625798,-28.088151212,-0.4205309352168198,1,0.66661053,0.256822558,-0.699766086,-5.74831748e-17,0.938771487,0.344540411,-0.745406199,0.229674266,-0.625794958,0.6852077291196549,2.123575971306695,-1.570796326794897
1.5235992913e-15,-24.882264705,-26.92313177,-0.4216710441722923,0.6379738157029631,0.9193864390000001,0.187600447,-0.345737832,-0.0719911067,0.944348251,0.320972992,-0.386711594,0.270208167,-0.881726539,0.6335143211849045,2.115935783243212,-1.570796326794897
